transcript_id,gene_id,gene_symbol,pathway_id,annotation_version
Cre01.g016450.t1.1,Cre01.g016450,,,v5.5
Cre01.g016500.t1.1,Cre01.g016500,,,v5.5
Cre01.g016514.t1.1,Cre01.g016514,DLD2,Creinhardtii PWY-5464,v5.5
Cre01.g016514.t1.1,Cre01.g016514,DLD2,Creinhardtii GLYCLEAV-PWY,v5.5
Cre01.g016514.t1.1,Cre01.g016514,DLD2,Creinhardtii PWY-5084,v5.5
Cre01.g016514.t1.1,Cre01.g016514,DLD2,Creinhardtii PYRUVDEHYD-PWY,v5.5
Cre01.g016514.t1.1,Cre01.g016514,DLD2,Creinhardtii PWY-5046,v5.5
Cre01.g016528.t1.1,Cre01.g016528,,,v5.5
Cre01.g016542.t1.1,Cre01.g016542,,,v5.5
Cre01.g016556.t1.1,Cre01.g016556,,,v5.5
Cre01.g016570.t1.1,Cre01.g016570,,,v5.5
Cre01.g016651.t1.1,Cre01.g016651,,,v5.5
Cre01.g016700.t1.1,Cre01.g016700,,,v5.5
Cre01.g016750.t1.2,Cre01.g016750,PSBS2,,v5.5
Cre01.g016800.t1.1,Cre01.g016800,,,v5.5
Cre01.g016850.t1.2,Cre01.g016850,,,v5.5
Cre01.g016900.t1.2,Cre01.g016900,,,v5.5
Cre01.g016950.t1.2,Cre01.g016950,,,v5.5
Cre01.g017050.t1.2,Cre01.g017050,,,v5.5
Cre17.g709651.t1.1,Cre17.g709651,,,v5.5
Cre01.g017100.t1.1,Cre01.g017100,,,v5.5
Cre01.g017150.t1.1,Cre01.g017150,,,v5.5
Cre01.g017200.t1.2,Cre01.g017200,FKB99,,v5.5
Cre01.g017250.t1.2,Cre01.g017250,,,v5.5
Cre01.g017350.t1.1,Cre01.g017350,RMT3,,v5.5
Cre01.g017400.t1.1,Cre01.g017400,,,v5.5
Cre01.g017400.t2.1,Cre01.g017400,,,v5.5
Cre01.g017450.t1.1,Cre01.g017450,POLA2,,v5.5
Cre01.g017500.t1.2,Cre01.g017500,,,v5.5
Cre01.g017550.t1.1,Cre01.g017550,,,v5.5
Cre17.g709700.t1.2,Cre17.g709700,,,v5.5
Cre01.g017600.t1.1,Cre01.g017600,,,v5.5
Cre01.g017600.t2.1,Cre01.g017600,,,v5.5
Cre01.g017650.t1.2,Cre01.g017650,,,v5.5
Cre01.g017650.t2.1,Cre01.g017650,,,v5.5
Cre01.g017701.t1.1,Cre01.g017701,,,v5.5
Cre01.g017750.t1.1,Cre01.g017750,,,v5.5
Cre01.g017750.t2.1,Cre01.g017750,,,v5.5
Cre01.g017850.t1.2,Cre01.g017850,,,v5.5
Cre01.g017900.t1.1,Cre01.g017900,,,v5.5
Cre01.g017951.t1.1,Cre01.g017951,,,v5.5
Cre01.g018000.t1.1,Cre01.g018000,RPA12,,v5.5
Cre01.g018050.t1.2,Cre01.g018050,,,v5.5
Cre01.g018075.t1.1,Cre01.g018075,,,v5.5
Cre01.g018100.t1.2,Cre01.g018100,,Creinhardtii PWY4FS-7,v5.5
Cre01.g018100.t1.2,Cre01.g018100,,Creinhardtii PWY4FS-8,v5.5
Cre01.g018100.t1.2,Cre01.g018100,,Creinhardtii PWY-5269,v5.5
Cre01.g018150.t1.2,Cre01.g018150,,,v5.5
Cre01.g018184.t1.2,Cre01.g018184,,,v5.5
Cre01.g018200.t1.1,Cre01.g018200,,,v5.5
Cre01.g018350.t1.2,Cre01.g018350,,,v5.5
Cre01.g018400.t1.1,Cre01.g018400,,Creinhardtii PWY-6365,v5.5
Cre01.g018400.t1.1,Cre01.g018400,,Creinhardtii PWY-6366,v5.5
Cre01.g018400.t1.1,Cre01.g018400,,Creinhardtii PWY-6554,v5.5
Cre01.g018400.t1.1,Cre01.g018400,,Creinhardtii PWY-6554,v5.5
Cre01.g018450.t1.1,Cre01.g018450,,,v5.5
Cre01.g018500.t1.1,Cre01.g018500,,Creinhardtii PWY-6012-1,v5.5
Cre01.g018550.t1.1,Cre01.g018550,,,v5.5
Cre01.g018600.t1.2,Cre01.g018600,,,v5.5
Cre01.g018650.t1.1,Cre01.g018650,,,v5.5
Cre01.g018700.t1.1,Cre01.g018700,,,v5.5
Cre01.g018750.t1.2,Cre01.g018750,,,v5.5
Cre01.g018800.t1.2,Cre01.g018800,,,v5.5
Cre01.g018850.t1.2,Cre01.g018850,,,v5.5
Cre01.g018900.t1.2,Cre01.g018900,,,v5.5
Cre01.g018950.t1.2,Cre01.g018950,DHS1,Creinhardtii PWY-5905,v5.5
Cre01.g018950.t1.2,Cre01.g018950,DHS1,Creinhardtii PWY-5905,v5.5
Cre01.g018950.t1.2,Cre01.g018950,DHS1,Creinhardtii PWY-5905,v5.5
Cre01.g018950.t1.2,Cre01.g018950,DHS1,Creinhardtii PWY-5905,v5.5
Cre01.g019000.t1.2,Cre01.g019000,,,v5.5
Cre01.g019051.t1.1,Cre01.g019051,,,v5.5
Cre01.g019100.t1.2,Cre01.g019100,,,v5.5
Cre01.g019150.t1.2,Cre01.g019150,,,v5.5
Cre01.g019200.t1.1,Cre01.g019200,,,v5.5
Cre01.g019250.t1.2,Cre01.g019250,,Creinhardtii PWY-882,v5.5
Cre01.g019300.t1.1,Cre01.g019300,,,v5.5
Cre01.g019450.t1.1,Cre01.g019450,,,v5.5
Cre01.g019450.t2.1,Cre01.g019450,,,v5.5
Cre01.g019500.t1.2,Cre01.g019500,,,v5.5
Cre01.g019550.t1.2,Cre01.g019550,,,v5.5
Cre01.g019600.t1.2,Cre01.g019600,,,v5.5
Cre01.g019650.t1.1,Cre01.g019650,,,v5.5
Cre01.g019700.t1.2,Cre01.g019700,,,v5.5
Cre01.g019750.t1.1,Cre01.g019750,,,v5.5
Cre01.g019850.t1.1,Cre01.g019850,FTSH3,,v5.5
Cre01.g019900.t1.2,Cre01.g019900,,,v5.5
Cre01.g019950.t1.2,Cre01.g019950,DNJ7,,v5.5
Cre01.g020000.t1.1,Cre01.g020000,,,v5.5
Cre01.g020050.t1.1,Cre01.g020050,,,v5.5
Cre01.g020100.t1.1,Cre01.g020100,,,v5.5
Cre01.g020141.t1.1,Cre01.g020141,,,v5.5
Cre01.g020182.t1.1,Cre01.g020182,,,v5.5
Cre01.g020223.t1.1,Cre01.g020223,FUM2,Creinhardtii PWY-5464,v5.5
Cre01.g020223.t1.1,Cre01.g020223,FUM2,Creinhardtii PWY-561,v5.5
Cre01.g020223.t1.1,Cre01.g020223,FUM2,Creinhardtii PWY-5690,v5.5
Cre01.g020264.t1.1,Cre01.g020264,,,v5.5
Cre01.g020305.t1.1,Cre01.g020305,SDH4,,v5.5
Cre01.g020350.t1.2,Cre01.g020350,SDH3,Creinhardtii PWY-5464,v5.5
Cre01.g020350.t1.2,Cre01.g020350,SDH3,Creinhardtii PWY-561,v5.5
Cre01.g020350.t1.2,Cre01.g020350,SDH3,Creinhardtii PWY-7279,v5.5
Cre01.g020350.t1.2,Cre01.g020350,SDH3,Creinhardtii PWY-4302,v5.5
Cre01.g020350.t1.2,Cre01.g020350,SDH3,Creinhardtii PWY-3781,v5.5
Cre01.g020350.t1.2,Cre01.g020350,SDH3,Creinhardtii PWY-5690,v5.5
Cre01.g020400.t1.2,Cre01.g020400,,,v5.5
Cre01.g020450.t1.2,Cre01.g020450,,,v5.5
Cre01.g020500.t1.2,Cre01.g020500,,,v5.5
Cre01.g020650.t1.1,Cre01.g020650,,,v5.5
Cre01.g020701.t1.1,Cre01.g020701,,,v5.5
Cre01.g020750.t1.2,Cre01.g020750,,,v5.5
Cre01.g020850.t1.1,Cre01.g020850,CYG49,,v5.5
Cre01.g020887.t1.2,Cre01.g020887,,,v5.5
Cre01.g020918.t1.1,Cre01.g020918,,,v5.5
Cre01.g020950.t1.2,Cre01.g020950,,,v5.5
Cre01.g021000.t1.1,Cre01.g021000,,,v5.5
Cre01.g021050.t1.2,Cre01.g021050,TIM22A,,v5.5
Cre01.g021100.t1.2,Cre01.g021100,,,v5.5
Cre01.g021150.t1.1,Cre01.g021150,,,v5.5
Cre01.g021150.t2.1,Cre01.g021150,,,v5.5
Cre01.g021200.t1.2,Cre01.g021200,CGL47,,v5.5
Cre01.g021251.t1.1,Cre01.g021251,ARG7,Creinhardtii ARGSYNBSUB-PWY,v5.5
Cre01.g021251.t1.1,Cre01.g021251,ARG7,Creinhardtii ARGSYN-PWY,v5.5
Cre01.g021251.t1.1,Cre01.g021251,ARG7,Creinhardtii PWY-4984,v5.5
Cre01.g021300.t1.2,Cre01.g021300,,,v5.5
Cre01.g021350.t1.2,Cre01.g021350,,,v5.5
Cre01.g021400.t1.2,Cre01.g021400,,,v5.5
Cre01.g021450.t2.1,Cre01.g021450,,,v5.5
Cre01.g021450.t1.1,Cre01.g021450,,,v5.5
Cre01.g021450.t3.1,Cre01.g021450,,,v5.5
Cre01.g021500.t1.1,Cre01.g021500,,,v5.5
Cre01.g021550.t1.1,Cre01.g021550,,,v5.5
Cre01.g021600.t1.2,Cre01.g021600,,,v5.5
Cre01.g021700.t1.1,Cre01.g021700,CYG36,,v5.5
Cre01.g021750.t1.2,Cre01.g021750,,,v5.5
Cre01.g021850.t1.1,Cre01.g021850,,,v5.5
Cre01.g021900.t1.1,Cre01.g021900,,,v5.5
Cre01.g021950.t1.1,Cre01.g021950,,,v5.5
Cre01.g022000.t1.1,Cre01.g022000,,,v5.5
Cre01.g022050.t1.2,Cre01.g022050,,,v5.5
Cre01.g022100.t1.2,Cre01.g022100,,,v5.5
Cre01.g022150.t1.1,Cre01.g022150,,,v5.5
Cre01.g022200.t1.2,Cre01.g022200,,,v5.5
Cre01.g022250.t1.1,Cre01.g022250,,,v5.5
Cre01.g022283.t1.1,Cre01.g022283,,,v5.5
Cre01.g022283.t2.1,Cre01.g022283,,,v5.5
Cre01.g022350.t1.2,Cre01.g022350,,,v5.5
Cre01.g022400.t1.1,Cre01.g022400,,,v5.5
Cre01.g022500.t1.2,Cre01.g022500,MME5,Creinhardtii GLUCONEO-PWY,v5.5
Cre01.g022500.t1.2,Cre01.g022500,MME5,Creinhardtii PWY-7117,v5.5
Cre01.g022500.t1.2,Cre01.g022500,MME5,Creinhardtii PWY-241,v5.5
Cre01.g022550.t1.1,Cre01.g022550,,,v5.5
Cre01.g022600.t1.1,Cre01.g022600,CGL13,,v5.5
Cre01.g022600.t2.1,Cre01.g022600,CGL13,,v5.5
Cre01.g022650.t1.2,Cre01.g022650,,Creinhardtii PWY-6430,v5.5
Cre01.g022650.t1.2,Cre01.g022650,,Creinhardtii PWY-3982,v5.5
Cre01.g022666.t1.1,Cre01.g022666,,,v5.5
Cre01.g022681.t1.1,Cre01.g022681,,,v5.5
Cre01.g022681.t2.1,Cre01.g022681,,,v5.5
Cre01.g022700.t1.1,Cre01.g022700,,,v5.5
Cre01.g022750.t1.1,Cre01.g022750,FAP159,,v5.5
Cre01.g022800.t1.1,Cre01.g022800,,,v5.5
Cre01.g022850.t1.2,Cre01.g022850,,,v5.5
Cre01.g022900.t1.1,Cre01.g022900,,,v5.5
Cre01.g022950.t1.2,Cre01.g022950,,,v5.5
Cre01.g023000.t1.1,Cre01.g023000,,,v5.5
Cre01.g023050.t1.2,Cre01.g023050,,,v5.5
Cre01.g023100.t1.1,Cre01.g023100,,,v5.5
Cre01.g023150.t1.2,Cre01.g023150,,,v5.5
Cre01.g023200.t1.2,Cre01.g023200,,,v5.5
Cre01.g023250.t1.1,Cre01.g023250,,,v5.5
Cre01.g023300.t1.2,Cre01.g023300,,,v5.5
Cre01.g023350.t1.1,Cre01.g023350,THO2,,v5.5
Cre01.g023400.t1.1,Cre01.g023400,,,v5.5
Cre01.g023450.t1.2,Cre01.g023450,,,v5.5
Cre01.g023550.t1.1,Cre01.g023550,FAP234,,v5.5
Cre01.g023600.t1.2,Cre01.g023600,,,v5.5
Cre01.g023650.t1.1,Cre01.g023650,,,v5.5
Cre01.g023750.t1.1,Cre01.g023750,,,v5.5
Cre01.g023773.t1.2,Cre01.g023773,,,v5.5
Cre01.g023787.t1.1,Cre01.g023787,,,v5.5
Cre01.g023850.t1.1,Cre01.g023850,,,v5.5
Cre01.g023900.t1.1,Cre01.g023900,,,v5.5
Cre01.g023913.t1.2,Cre01.g023913,,,v5.5
Cre01.g023950.t1.1,Cre01.g023950,,,v5.5
Cre01.g024000.t1.1,Cre01.g024000,,,v5.5
Cre01.g024050.t1.2,Cre01.g024050,,,v5.5
Cre01.g024100.t1.1,Cre01.g024100,,,v5.5
Cre01.g024150.t1.2,Cre01.g024150,,,v5.5
Cre01.g024200.t1.1,Cre01.g024200,,,v5.5
Cre01.g024250.t1.1,Cre01.g024250,,,v5.5
Cre01.g024251.t1.2,Cre01.g024251,,,v5.5
Cre01.g024300.t1.2,Cre01.g024300,,,v5.5
Cre01.g024350.t1.2,Cre01.g024350,,,v5.5
Cre01.g024400.t1.1,Cre01.g024400,TRS85,,v5.5
Cre01.g024500.t1.1,Cre01.g024500,,,v5.5
Cre01.g024550.t1.1,Cre01.g024550,,,v5.5
Cre01.g024650.t1.1,Cre01.g024650,,,v5.5
Cre01.g024750.t1.1,Cre01.g024750,,,v5.5
Cre01.g024800.t1.1,Cre01.g024800,,,v5.5
Cre01.g024850.t1.1,Cre01.g024850,RDP2,,v5.5
Cre01.g024900.t1.1,Cre01.g024900,,,v5.5
Cre01.g024950.t1.2,Cre01.g024950,,,v5.5
Cre01.g025000.t1.2,Cre01.g025000,,,v5.5
Cre01.g025050.t1.2,Cre01.g025050,,,v5.5
Cre01.g025100.t1.1,Cre01.g025100,,Creinhardtii RIBOSYN2-PWY,v5.5
Cre01.g025150.t1.2,Cre01.g025150,CPLD15,,v5.5
Cre01.g025200.t1.2,Cre01.g025200,,,v5.5
Cre01.g025250.t1.1,Cre01.g025250,,Creinhardtii RIBOSYN2-PWY,v5.5
Cre01.g025300.t1.1,Cre01.g025300,,,v5.5
Cre01.g025350.t1.2,Cre01.g025350,FAP235,,v5.5
Cre01.g025400.t1.2,Cre01.g025400,,,v5.5
Cre01.g025450.t1.2,Cre01.g025450,DRC9,,v5.5
Cre01.g025500.t1.1,Cre01.g025500,,,v5.5
Cre01.g025551.t1.1,Cre01.g025551,,,v5.5
Cre01.g025600.t1.2,Cre01.g025600,,,v5.5
Cre01.g025700.t1.1,Cre01.g025700,,,v5.5
Cre01.g025726.t1.1,Cre01.g025726,,,v5.5
Cre01.g025750.t1.1,Cre01.g025750,,,v5.5
Cre01.g025767.t1.2,Cre01.g025767,,,v5.5
Cre01.g025808.t1.1,Cre01.g025808,,,v5.5
Cre01.g025850.t1.2,Cre01.g025850,,,v5.5
Cre01.g025900.t1.2,Cre01.g025900,,,v5.5
Cre01.g025950.t1.2,Cre01.g025950,PPR8,,v5.5
Cre01.g025983.t1.1,Cre01.g025983,,,v5.5
Cre01.g026016.t1.1,Cre01.g026016,,,v5.5
Cre01.g026050.t1.1,Cre01.g026050,,,v5.5
Cre01.g026100.t1.2,Cre01.g026100,XRP14,,v5.5
Cre01.g026100.t2.1,Cre01.g026100,XRP14,,v5.5
Cre01.g026150.t1.1,Cre01.g026150,,,v5.5
Cre01.g026200.t1.2,Cre01.g026200,PPR9,,v5.5
Cre01.g026250.t1.2,Cre01.g026250,,Creinhardtii PWY-6527,v5.5
Cre01.g026250.t1.2,Cre01.g026250,,Creinhardtii PWY0-1301,v5.5
Cre01.g026300.t1.2,Cre01.g026300,,,v5.5
Cre01.g026350.t1.1,Cre01.g026350,,,v5.5
Cre01.g026400.t1.1,Cre01.g026400,,,v5.5
Cre01.g026450.t1.2,Cre01.g026450,,,v5.5
Cre01.g026500.t1.1,Cre01.g026500,,,v5.5
Cre01.g026550.t1.1,Cre01.g026550,,,v5.5
Cre01.g026600.t1.2,Cre01.g026600,,,v5.5
Cre01.g026650.t1.2,Cre01.g026650,,,v5.5
Cre01.g026750.t1.1,Cre01.g026750,,,v5.5
Cre01.g026800.t1.1,Cre01.g026800,,,v5.5
Cre01.g026850.t1.1,Cre01.g026850,,,v5.5
Cre01.g026900.t1.2,Cre01.g026900,,,v5.5
Cre01.g026900.t2.1,Cre01.g026900,,,v5.5
Cre01.g026950.t1.2,Cre01.g026950,,,v5.5
Cre01.g027000.t1.2,Cre01.g027000,RPL11,,v5.5
Cre01.g027050.t1.1,Cre01.g027050,,,v5.5
Cre01.g027100.t1.2,Cre01.g027100,IMP2,,v5.5
Cre01.g027150.t1.1,Cre01.g027150,,,v5.5
Cre01.g027200.t1.2,Cre01.g027200,,,v5.5
Cre01.g027250.t1.2,Cre01.g027250,,,v5.5
Cre01.g027300.t1.1,Cre01.g027300,,,v5.5
Cre01.g027350.t1.2,Cre01.g027350,,,v5.5
Cre01.g027350.t2.1,Cre01.g027350,,,v5.5
Cre01.g027350.t3.1,Cre01.g027350,,,v5.5
Cre01.g027400.t1.1,Cre01.g027400,,,v5.5
Cre01.g027400.t2.1,Cre01.g027400,,,v5.5
Cre01.g027450.t1.2,Cre01.g027450,,,v5.5
Cre01.g027500.t1.1,Cre01.g027500,,,v5.5
Cre01.g027550.t1.1,Cre01.g027550,,,v5.5
Cre01.g027575.t1.1,Cre01.g027575,,,v5.5
Cre01.g027600.t1.1,Cre01.g027600,,,v5.5
Cre01.g027650.t1.2,Cre01.g027650,,,v5.5
Cre01.g027700.t1.2,Cre01.g027700,,,v5.5
Cre01.g027764.t1.2,Cre01.g027764,,,v5.5
Cre01.g027800.t1.2,Cre01.g027800,,,v5.5
Cre01.g027850.t1.1,Cre01.g027850,,,v5.5
Cre01.g027900.t1.2,Cre01.g027900,,,v5.5
Cre01.g027950.t1.2,Cre01.g027950,IFT74,,v5.5
Cre01.g028000.t1.1,Cre01.g028000,,,v5.5
Cre01.g028101.t1.1,Cre01.g028101,,,v5.5
Cre01.g028200.t1.1,Cre01.g028200,,,v5.5
Cre01.g028200.t2.1,Cre01.g028200,,,v5.5
Cre01.g028250.t1.2,Cre01.g028250,,Creinhardtii LIPAS-PWY,v5.5
Cre01.g028250.t1.2,Cre01.g028250,,Creinhardtii PWY-7420,v5.5
Cre01.g028250.t1.2,Cre01.g028250,,Creinhardtii PWY-7420,v5.5
Cre01.g028300.t1.2,Cre01.g028300,,,v5.5
Cre01.g028350.t1.1,Cre01.g028350,DEG8,,v5.5
Cre01.g028400.t1.1,Cre01.g028400,,,v5.5
Cre01.g028423.t1.2,Cre01.g028423,,Creinhardtii PWY-6802,v5.5
Cre01.g028450.t1.2,Cre01.g028450,,,v5.5
Cre01.g028500.t1.2,Cre01.g028500,,,v5.5
Cre01.g028550.t1.2,Cre01.g028550,,,v5.5
Cre01.g028600.t1.2,Cre01.g028600,,Creinhardtii PWY-6313,v5.5
Cre01.g028600.t1.2,Cre01.g028600,,Creinhardtii PWY66-21,v5.5
Cre01.g028600.t1.2,Cre01.g028600,,Creinhardtii PWY66-389,v5.5
Cre01.g028600.t1.2,Cre01.g028600,,Creinhardtii PWY-5480,v5.5
Cre01.g028600.t1.2,Cre01.g028600,,Creinhardtii PWY-5486,v5.5
Cre01.g028600.t1.2,Cre01.g028600,,Creinhardtii PWY-6802,v5.5
Cre01.g028600.t1.2,Cre01.g028600,,Creinhardtii PWY-6333,v5.5
Cre01.g028650.t1.2,Cre01.g028650,,,v5.5
Cre01.g028713.t1.1,Cre01.g028713,,,v5.5
Cre01.g028850.t1.2,Cre01.g028850,,,v5.5
Cre01.g028900.t1.1,Cre01.g028900,,,v5.5
Cre01.g028950.t1.2,Cre01.g028950,,Creinhardtii PWY-5350,v5.5
Cre01.g029000.t1.2,Cre01.g029000,COQD2,,v5.5
Cre01.g029050.t1.2,Cre01.g029050,,,v5.5
Cre01.g029100.t1.2,Cre01.g029100,,,v5.5
Cre01.g029150.t1.2,Cre01.g029150,DAU1,,v5.5
Cre01.g029200.t1.1,Cre01.g029200,,,v5.5
Cre01.g029250.t1.2,Cre01.g029250,,,v5.5
Cre01.g029350.t1.2,Cre01.g029350,FAP297,,v5.5
Cre01.g029400.t1.2,Cre01.g029400,,,v5.5
Cre01.g029450.t1.1,Cre01.g029450,,,v5.5
Cre01.g029500.t1.2,Cre01.g029500,,,v5.5
Cre01.g029550.t1.1,Cre01.g029550,,,v5.5
Cre01.g029600.t1.2,Cre01.g029600,,Creinhardtii PWY-6917,v5.5
Cre01.g029600.t1.2,Cre01.g029600,,Creinhardtii PWY-321,v5.5
Cre01.g029600.t1.2,Cre01.g029600,,Creinhardtii PWY-321,v5.5
Cre01.g029650.t1.1,Cre01.g029650,,,v5.5
Cre01.g029700.t1.2,Cre01.g029700,,,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7184,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7184,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7184,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7210,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7210,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-6545,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-6545,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-6545,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7197,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7197,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7228,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7228,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7200,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7200,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7196,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7196,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7208,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY0-162,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7211,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7211,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7211,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7211,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7229,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7229,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-841,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-841,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-841,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-841,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7221,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7219,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7176,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7227,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7226,v5.5
Cre01.g029750.t1.1,Cre01.g029750,DAAK1,Creinhardtii PWY-7205,v5.5
Cre01.g029800.t1.2,Cre01.g029800,,,v5.5
Cre01.g029850.t1.2,Cre01.g029850,,,v5.5
Cre01.g029900.t1.2,Cre01.g029900,,,v5.5
Cre01.g029950.t1.2,Cre01.g029950,,,v5.5
Cre01.g030000.t1.1,Cre01.g030000,,,v5.5
Cre01.g030100.t1.1,Cre01.g030100,,,v5.5
Cre01.g030100.t2.1,Cre01.g030100,,,v5.5
Cre01.g030150.t1.2,Cre01.g030150,,,v5.5
Cre01.g030200.t1.2,Cre01.g030200,,,v5.5
Cre01.g030250.t1.2,Cre01.g030250,,Creinhardtii PWY-6363,v5.5
Cre01.g030250.t1.2,Cre01.g030250,,Creinhardtii PWY-6358,v5.5
Cre01.g030300.t1.1,Cre01.g030300,,,v5.5
Cre01.g030300.t2.1,Cre01.g030300,,,v5.5
Cre01.g030350.t1.1,Cre01.g030350,CGL41,,v5.5
Cre01.g030400.t1.1,Cre01.g030400,,,v5.5
Cre01.g030450.t1.1,Cre01.g030450,,,v5.5
Cre01.g030500.t1.2,Cre01.g030500,CYG58,,v5.5
Cre01.g030550.t1.2,Cre01.g030550,,,v5.5
Cre01.g030600.t1.1,Cre01.g030600,,,v5.5
Cre01.g030650.t1.2,Cre01.g030650,,,v5.5
Cre01.g030700.t1.1,Cre01.g030700,,,v5.5
Cre01.g030750.t1.1,Cre01.g030750,,,v5.5
Cre01.g030800.t1.2,Cre01.g030800,,,v5.5
Cre01.g030850.t1.2,Cre01.g030850,,,v5.5
Cre01.g030900.t1.1,Cre01.g030900,,Creinhardtii PWY-5837,v5.5
Cre01.g030950.t1.1,Cre01.g030950,,,v5.5
Cre01.g030968.t1.1,Cre01.g030968,,,v5.5
Cre01.g030986.t1.1,Cre01.g030986,,,v5.5
Cre01.g031004.t1.2,Cre01.g031004,,,v5.5
Cre17.g713674.t1.2,Cre17.g713674,,,v5.5
Cre01.g031050.t1.2,Cre01.g031050,,,v5.5
Cre01.g031050.t2.1,Cre01.g031050,,,v5.5
Cre01.g031100.t1.2,Cre01.g031100,TEF30,,v5.5
Cre01.g031250.t1.2,Cre01.g031250,,,v5.5
Cre01.g031300.t1.1,Cre01.g031300,,,v5.5
Cre01.g031350.t1.2,Cre01.g031350,,,v5.5
Cre01.g031450.t1.2,Cre01.g031450,,,v5.5
Cre01.g031500.t1.2,Cre01.g031500,,,v5.5
Cre01.g031550.t1.1,Cre01.g031550,,,v5.5
Cre01.g031600.t1.2,Cre01.g031600,,,v5.5
Cre01.g031650.t1.1,Cre01.g031650,CGLD12,,v5.5
Cre01.g031700.t1.1,Cre01.g031700,,,v5.5
Cre01.g031700.t2.1,Cre01.g031700,,,v5.5
Cre01.g031700.t3.1,Cre01.g031700,,,v5.5
Cre01.g031750.t1.2,Cre01.g031750,,,v5.5
Cre01.g031800.t1.1,Cre01.g031800,,,v5.5
Cre01.g031850.t1.1,Cre01.g031850,,,v5.5
Cre01.g031900.t1.1,Cre01.g031900,,,v5.5
Cre01.g031951.t1.1,Cre01.g031951,,,v5.5
Cre01.g032000.t1.1,Cre01.g032000,,,v5.5
Cre01.g032100.t1.1,Cre01.g032100,,,v5.5
Cre01.g032139.t1.2,Cre01.g032139,,,v5.5
Cre01.g032150.t1.1,Cre01.g032150,FAP187,,v5.5
Cre01.g032200.t1.2,Cre01.g032200,,,v5.5
Cre01.g032250.t1.1,Cre01.g032250,,,v5.5
Cre01.g032300.t1.2,Cre01.g032300,,,v5.5
Cre01.g032350.t1.2,Cre01.g032350,,,v5.5
Cre01.g032400.t1.2,Cre01.g032400,,,v5.5
Cre17.g713700.t1.1,Cre17.g713700,,,v5.5
Cre01.g032450.t1.2,Cre01.g032450,,,v5.5
Cre01.g032500.t1.2,Cre01.g032500,DNJ8,,v5.5
Cre01.g032550.t1.1,Cre01.g032550,CGL127,,v5.5
Cre01.g032600.t1.1,Cre01.g032600,CGL25,,v5.5
Cre01.g032650.t1.2,Cre01.g032650,TAL1,Creinhardtii PENTOSE-P-PWY,v5.5
