transcript_identifier,gene_id,gene_symbol,pathway_id,annotation_version
Cre03.g145267.t1.1,Cre03.g145267,,Creinhardtii PWY-6606,v5.5
Cre03.g145267.t1.1,Cre03.g145267,,Creinhardtii PWY-6608,v5.5
Cre03.g145727.t1.1,Cre03.g145727,,Creinhardtii TRNA-CHARGING-PWY,v5.5
Cre03.g145747.t1.1,Cre03.g145747,,Creinhardtii ARO-PWY,v5.5
Cre03.g145747.t1.1,Cre03.g145747,,Creinhardtii PWY-6163,v5.5
Cre03.g145907.t1.1,Cre03.g145907,,Creinhardtii PWY-6829,v5.5
Cre03.g146187.t1.1,Cre03.g146187,,Creinhardtii ARGSYNBSUB-PWY,v5.5
Cre03.g146187.t1.1,Cre03.g146187,,Creinhardtii ARGSYN-PWY,v5.5
Cre03.g146187.t1.1,Cre03.g146187,,Creinhardtii GLUTORN-PWY,v5.5
Cre03.g146527.t1.1,Cre03.g146527,,Creinhardtii ARGININE-SYN4-PWY,v5.5
Cre03.g146527.t1.1,Cre03.g146527,,Creinhardtii ARGININE-SYN4-PWY,v5.5
Cre03.g146527.t1.1,Cre03.g146527,,Creinhardtii PROSYN-PWY,v5.5
Cre03.g146527.t1.1,Cre03.g146527,,Creinhardtii PROSYN-PWY,v5.5
Cre03.g146527.t1.1,Cre03.g146527,,Creinhardtii PWY-3341,v5.5
Cre03.g146527.t1.1,Cre03.g146527,,Creinhardtii PWY-3341,v5.5
Cre03.g146627.t1.1,Cre03.g146627,,Creinhardtii GLNSYN-PWY,v5.5
Cre03.g146627.t1.1,Cre03.g146627,,Creinhardtii PWY-6963,v5.5
Cre03.g148800.t1.1,Cre03.g148800,,Creinhardtii PWY-6030,v5.5
Cre03.g149100.t1.2,Cre03.g149100,CIS2,Creinhardtii GLYOXYLATE-BYPASS,v5.5
Cre03.g149100.t1.2,Cre03.g149100,CIS2,Creinhardtii PWY-5464,v5.5
Cre03.g149100.t1.2,Cre03.g149100,CIS2,Creinhardtii PWY-561,v5.5
Cre03.g149100.t1.2,Cre03.g149100,CIS2,Creinhardtii PWY-5690,v5.5
Cre03.g152950.t1.1,Cre03.g152950,,Creinhardtii PWY-6019,v5.5
Cre03.g154350.t1.2,Cre03.g154350,,Creinhardtii PWY-3781,v5.5
Cre03.g154350.t1.2,Cre03.g154350,,Creinhardtii PWY-7279,v5.5
Cre03.g154550.t1.1,Cre03.g154550,,Creinhardtii PROSYN-PWY,v5.5
Cre03.g154550.t1.1,Cre03.g154550,,Creinhardtii PWY-3341,v5.5
Cre03.g154550.t1.1,Cre03.g154550,,Creinhardtii PWY-4981,v5.5
Cre03.g155200.t1.1,Cre03.g155200,,Creinhardtii PWY-3461,v5.5
Cre03.g155200.t1.1,Cre03.g155200,,Creinhardtii PWY-3462,v5.5
Cre03.g155200.t1.1,Cre03.g155200,,Creinhardtii PWY-3481,v5.5
Cre03.g157000.t1.1,Cre03.g157000,,Creinhardtii PWY-5980,v5.5
Cre03.g158000.t1.2,Cre03.g158000,,Creinhardtii PWY-5188,v5.5
Cre03.g158800.t1.1,Cre03.g158800,,Creinhardtii PWY-1801,v5.5
Cre03.g158800.t1.1,Cre03.g158800,,Creinhardtii PWY-1801,v5.5
Cre03.g158800.t1.1,Cre03.g158800,,Creinhardtii PWY-1801,v5.5
Cre03.g158800.t2.1,Cre03.g158800,,Creinhardtii PWY-1801,v5.5
Cre03.g158800.t2.1,Cre03.g158800,,Creinhardtii PWY-1801,v5.5
Cre03.g158800.t2.1,Cre03.g158800,,Creinhardtii PWY-1801,v5.5
Cre03.g158800.t3.1,Cre03.g158800,,Creinhardtii PWY-1801,v5.5
Cre03.g158800.t3.1,Cre03.g158800,,Creinhardtii PWY-1801,v5.5
Cre03.g158800.t3.1,Cre03.g158800,,Creinhardtii PWY-1801,v5.5
Cre03.g158900.t1.2,Cre03.g158900,DLA2,Creinhardtii PWY-5464,v5.5
Cre03.g158900.t1.2,Cre03.g158900,DLA2,Creinhardtii PYRUVDEHYD-PWY,v5.5
Cre03.g159500.t1.2,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t1.2,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t1.2,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t1.2,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t1.2,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t1.2,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t2.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t2.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t2.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t2.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t2.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t2.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t5.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t5.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t5.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t5.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t5.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t5.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t3.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t3.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t3.1,Cre03.g159500,,Creinhardtii POLYAMINSYN3-PWY,v5.5
Cre03.g159500.t3.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t3.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g159500.t3.1,Cre03.g159500,,Creinhardtii PWY-46,v5.5
Cre03.g160500.t1.2,Cre03.g160500,,Creinhardtii TRNA-CHARGING-PWY,v5.5
Cre03.g161000.t1.1,Cre03.g161000,,Creinhardtii PWY0-1296,v5.5
Cre03.g161000.t1.1,Cre03.g161000,,Creinhardtii PWY-6609,v5.5
Cre03.g161000.t1.1,Cre03.g161000,,Creinhardtii PWY-7179,v5.5
Cre03.g161000.t1.1,Cre03.g161000,,Creinhardtii SALVADEHYPOX-PWY,v5.5
Cre03.g161400.t1.2,Cre03.g161400,MAA7,Creinhardtii TRPSYN-PWY,v5.5
Cre03.g161400.t1.2,Cre03.g161400,MAA7,Creinhardtii TRPSYN-PWY,v5.5
Cre03.g162550.t1.1,Cre03.g162550,,Creinhardtii PWY-6756,v5.5
Cre03.g162601.t1.1,Cre03.g162601,PGP3,Creinhardtii PWY4FS-7,v5.5
Cre03.g162601.t1.1,Cre03.g162601,PGP3,Creinhardtii PWY4FS-8,v5.5
Cre03.g162601.t1.1,Cre03.g162601,PGP3,Creinhardtii PWY-5269,v5.5
Cre03.g162650.t1.2,Cre03.g162650,,Creinhardtii PWY-1722,v5.5
Cre03.g162650.t1.2,Cre03.g162650,,Creinhardtii PWY-1722,v5.5
Cre03.g162650.t1.2,Cre03.g162650,,Creinhardtii PWY-3841,v5.5
Cre03.g162650.t1.2,Cre03.g162650,,Creinhardtii PWY-6613,v5.5
Cre03.g163350.t1.2,Cre03.g163350,,Creinhardtii PANTO-PWY,v5.5
Cre03.g165215.t1.1,Cre03.g165215,,Creinhardtii PWY-6823,v5.5
Cre03.g165700.t1.1,Cre03.g165700,,Creinhardtii PWY-5486,v5.5
Cre03.g165700.t1.1,Cre03.g165700,,Creinhardtii PWY-6330,v5.5
Cre03.g165900.t1.1,Cre03.g165900,,Creinhardtii PWY66-423,v5.5
Cre03.g166950.t1.2,Cre03.g166950,,Creinhardtii ANAGLYCOLYSIS-PWY,v5.5
Cre03.g166950.t1.2,Cre03.g166950,,Creinhardtii PWY66-399,v5.5
Cre03.g167051.t1.2,Cre03.g167051,,Creinhardtii GLUTAMINDEG-PWY,v5.5
Cre03.g167051.t1.2,Cre03.g167051,,Creinhardtii PWY-6466,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-5080,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-5353,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-6433,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-6433,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-6433,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-6598,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-6958,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-7036,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-7036,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-7036,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-7036,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-7606,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-7606,v5.5
Cre03.g167924.t1.1,Cre03.g167924,,Creinhardtii PWY-7619,v5.5
Cre03.g168350.t1.1,Cre03.g168350,,Creinhardtii GLYCOGENSYNTH-PWY,v5.5
Cre03.g168350.t1.1,Cre03.g168350,,Creinhardtii PWY-622,v5.5
Cre03.g169400.t1.2,Cre03.g169400,,Creinhardtii PWY-4821,v5.5
Cre03.g169550.t1.1,Cre03.g169550,,Creinhardtii PWY-4302,v5.5
Cre03.g169850.t1.2,Cre03.g169850,,Creinhardtii TRNA-CHARGING-PWY,v5.5
Cre03.g170600.t1.1,Cre03.g170600,,Creinhardtii LIPASYN-PWY,v5.5
Cre03.g170600.t1.1,Cre03.g170600,,Creinhardtii PWY-6803,v5.5
Cre03.g170600.t1.1,Cre03.g170600,,Creinhardtii PWY-7409,v5.5
Cre03.g170600.t1.1,Cre03.g170600,,Creinhardtii PWY-7416,v5.5
Cre03.g170600.t1.1,Cre03.g170600,,Creinhardtii PWY-7417,v5.5
Cre03.g171200.t1.2,Cre03.g171200,,Creinhardtii PWY-6545,v5.5
Cre03.g171200.t1.2,Cre03.g171200,,Creinhardtii PWY-7177,v5.5
Cre03.g171200.t1.2,Cre03.g171200,,Creinhardtii PWY-7177,v5.5
Cre03.g171200.t1.2,Cre03.g171200,,Creinhardtii PWY-7184,v5.5
Cre03.g171200.t1.2,Cre03.g171200,,Creinhardtii PWY-7185,v5.5
Cre03.g171200.t1.2,Cre03.g171200,,Creinhardtii PWY-7185,v5.5
Cre03.g171200.t1.2,Cre03.g171200,,Creinhardtii PWY-7210,v5.5
Cre03.g171200.t1.2,Cre03.g171200,,Creinhardtii PWY-7210,v5.5
Cre03.g171200.t1.2,Cre03.g171200,,Creinhardtii PWY-7211,v5.5
Cre03.g171600.t1.1,Cre03.g171600,,Creinhardtii PWY-5381,v5.5
Cre03.g171600.t1.1,Cre03.g171600,,Creinhardtii PWY-5695,v5.5
Cre03.g171600.t1.1,Cre03.g171600,,Creinhardtii PWY-6606,v5.5
Cre03.g171600.t1.1,Cre03.g171600,,Creinhardtii PWY-6608,v5.5
Cre03.g171600.t1.1,Cre03.g171600,,Creinhardtii PWY-7185,v5.5
Cre03.g171600.t1.1,Cre03.g171600,,Creinhardtii PWY-7185,v5.5
Cre03.g171600.t1.1,Cre03.g171600,,Creinhardtii SALVADEHYPOX-PWY,v5.5
Cre03.g171950.t1.1,Cre03.g171950,PEPC2,Creinhardtii PWY-241,v5.5
Cre03.g171950.t1.1,Cre03.g171950,PEPC2,Creinhardtii PWY-7115,v5.5
Cre03.g171950.t1.1,Cre03.g171950,PEPC2,Creinhardtii PWY-7117,v5.5
Cre03.g171950.t1.1,Cre03.g171950,PEPC2,Creinhardtii PWYQT-4429,v5.5
Cre03.g172500.t1.1,Cre03.g172500,PTOX2,Creinhardtii PWY-4302,v5.5
Cre03.g172850.t1.2,Cre03.g172850,,Creinhardtii CYSTSYN-PWY,v5.5
Cre03.g172850.t1.2,Cre03.g172850,,Creinhardtii PWY-6936,v5.5
Cre03.g173800.t1.2,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t1.2,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t1.2,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t1.2,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t1.2,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t1.2,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t1.2,Cre03.g173800,,Creinhardtii PWY-7204,v5.5
Cre03.g173800.t2.1,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t2.1,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t2.1,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t2.1,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t2.1,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t2.1,Cre03.g173800,,Creinhardtii PLPSAL-PWY,v5.5
Cre03.g173800.t2.1,Cre03.g173800,,Creinhardtii PWY-7204,v5.5
Cre03.g175100.t1.1,Cre03.g175100,,Creinhardtii LIPAS-PWY,v5.5
Cre03.g175100.t1.1,Cre03.g175100,,Creinhardtii LIPAS-PWY,v5.5
Cre03.g175100.t2.1,Cre03.g175100,,Creinhardtii LIPAS-PWY,v5.5
Cre03.g175100.t2.1,Cre03.g175100,,Creinhardtii LIPAS-PWY,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii ANAGLYCOLYSIS-PWY,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii ANAGLYCOLYSIS-PWY,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii GLUCONEO-PWY,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii GLUCONEO-PWY,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii PWY-5659,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii PWY-5659,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii PWY-621,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii PWY-621,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii PWY-622,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii PWY-622,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii PWY66-399,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii PWY66-399,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii PWY-7238,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii PWY-7238,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii SUCSYN-PWY,v5.5
Cre03.g175400.t1.2,Cre03.g175400,PGI1,Creinhardtii SUCSYN-PWY,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii ANAGLYCOLYSIS-PWY,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii ANAGLYCOLYSIS-PWY,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii GLUCONEO-PWY,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii GLUCONEO-PWY,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii PWY-5659,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii PWY-5659,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii PWY-621,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii PWY-621,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii PWY-622,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii PWY-622,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii PWY66-399,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii PWY66-399,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii PWY-7238,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii PWY-7238,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii SUCSYN-PWY,v5.5
Cre03.g175400.t2.1,Cre03.g175400,PGI1,Creinhardtii SUCSYN-PWY,v5.5
Cre03.g176800.t1.1,Cre03.g176800,,Creinhardtii PWY-6612,v5.5
Cre03.g176800.t1.1,Cre03.g176800,,Creinhardtii PWY-6614,v5.5
Cre03.g176900.t1.1,Cre03.g176900,,Creinhardtii PWY-7283,v5.5
Cre03.g176900.t1.1,Cre03.g176900,,Creinhardtii PWY-7283,v5.5
Cre03.g176900.t1.1,Cre03.g176900,,Creinhardtii PWY-7283,v5.5
Cre03.g176900.t1.1,Cre03.g176900,,Creinhardtii PWY-7283,v5.5
Cre03.g176900.t1.1,Cre03.g176900,,Creinhardtii PWY-7286,v5.5
Cre03.g176900.t1.1,Cre03.g176900,,Creinhardtii PWY-7286,v5.5
Cre03.g176900.t1.1,Cre03.g176900,,Creinhardtii PWY-7286,v5.5
Cre03.g176900.t1.1,Cre03.g176900,,Creinhardtii PWY-7286,v5.5
Cre03.g176900.t2.1,Cre03.g176900,,Creinhardtii PWY-7283,v5.5
Cre03.g176900.t2.1,Cre03.g176900,,Creinhardtii PWY-7283,v5.5
Cre03.g176900.t2.1,Cre03.g176900,,Creinhardtii PWY-7283,v5.5
Cre03.g176900.t2.1,Cre03.g176900,,Creinhardtii PWY-7283,v5.5
Cre03.g176900.t2.1,Cre03.g176900,,Creinhardtii PWY-7286,v5.5
Cre03.g176900.t2.1,Cre03.g176900,,Creinhardtii PWY-7286,v5.5
Cre03.g176900.t2.1,Cre03.g176900,,Creinhardtii PWY-7286,v5.5
Cre03.g176900.t2.1,Cre03.g176900,,Creinhardtii PWY-7286,v5.5
Cre03.g179860.t1.1,Cre03.g179860,,Creinhardtii PWY-6829,v5.5
Cre03.g180250.t1.2,Cre03.g180250,INO1,Creinhardtii PWY-2301,v5.5
Cre03.g180450.t1.2,Cre03.g180450,FAP215,Creinhardtii PWY-5381,v5.5
Cre03.g180450.t1.2,Cre03.g180450,FAP215,Creinhardtii PWY-5695,v5.5
Cre03.g180450.t1.2,Cre03.g180450,FAP215,Creinhardtii PWY-6606,v5.5
Cre03.g180450.t1.2,Cre03.g180450,FAP215,Creinhardtii PWY-6608,v5.5
Cre03.g180450.t1.2,Cre03.g180450,FAP215,Creinhardtii PWY-7185,v5.5
Cre03.g180450.t1.2,Cre03.g180450,FAP215,Creinhardtii PWY-7185,v5.5
Cre03.g180450.t1.2,Cre03.g180450,FAP215,Creinhardtii SALVADEHYPOX-PWY,v5.5
Cre03.g180550.t1.2,Cre03.g180550,,Creinhardtii PWY-5381,v5.5
Cre03.g180550.t1.2,Cre03.g180550,,Creinhardtii PWY-5695,v5.5
Cre03.g180550.t1.2,Cre03.g180550,,Creinhardtii PWY-6606,v5.5
Cre03.g180550.t1.2,Cre03.g180550,,Creinhardtii PWY-6608,v5.5
Cre03.g180550.t1.2,Cre03.g180550,,Creinhardtii PWY-7185,v5.5
Cre03.g180550.t1.2,Cre03.g180550,,Creinhardtii PWY-7185,v5.5
Cre03.g180550.t1.2,Cre03.g180550,,Creinhardtii SALVADEHYPOX-PWY,v5.5
Cre03.g180600.t1.1,Cre03.g180600,,Creinhardtii PWY-5381,v5.5
Cre03.g180600.t1.1,Cre03.g180600,,Creinhardtii PWY-5695,v5.5
Cre03.g180600.t1.1,Cre03.g180600,,Creinhardtii PWY-6606,v5.5
Cre03.g180600.t1.1,Cre03.g180600,,Creinhardtii PWY-6608,v5.5
Cre03.g180600.t1.1,Cre03.g180600,,Creinhardtii PWY-7185,v5.5
Cre03.g180600.t1.1,Cre03.g180600,,Creinhardtii PWY-7185,v5.5
Cre03.g180600.t1.1,Cre03.g180600,,Creinhardtii SALVADEHYPOX-PWY,v5.5
Cre03.g180750.t1.2,Cre03.g180750,METE,Creinhardtii PWY-5041,v5.5
Cre03.g180750.t1.2,Cre03.g180750,METE,Creinhardtii PWY-6936,v5.5
Cre03.g181200.t1.2,Cre03.g181200,,Creinhardtii LEU-DEG2-PWY,v5.5
Cre03.g181300.t1.2,Cre03.g181300,,Creinhardtii ARO-PWY,v5.5
Cre03.g181300.t1.2,Cre03.g181300,,Creinhardtii PWY-6163,v5.5
Cre03.g181400.t1.1,Cre03.g181400,,Creinhardtii PWY-6543,v5.5
Cre03.g181400.t1.1,Cre03.g181400,,Creinhardtii PWY-6612,v5.5
Cre03.g181500.t1.2,Cre03.g181500,DPE1,Creinhardtii PWY-6724,v5.5
Cre03.g181500.t1.2,Cre03.g181500,DPE1,Creinhardtii PWY-7238,v5.5
Cre03.g182050.t1.2,Cre03.g182050,,Creinhardtii PWY-321,v5.5
Cre03.g182050.t1.2,Cre03.g182050,,Creinhardtii PWY-5136,v5.5
Cre03.g182050.t1.2,Cre03.g182050,,Creinhardtii PWY-5143,v5.5
Cre03.g182050.t1.2,Cre03.g182050,,Creinhardtii PWY-561,v5.5
Cre03.g182050.t1.2,Cre03.g182050,,Creinhardtii PWY-5885,v5.5
Cre03.g182050.t1.2,Cre03.g182050,,Creinhardtii PWY66-389,v5.5
Cre03.g182050.t1.2,Cre03.g182050,,Creinhardtii PWY-6803,v5.5
Cre03.g182100.t1.1,Cre03.g182100,,Creinhardtii PWY-6365,v5.5
Cre03.g182100.t1.1,Cre03.g182100,,Creinhardtii PWY-6365,v5.5
Cre03.g182100.t1.1,Cre03.g182100,,Creinhardtii PWY-6366,v5.5
Cre03.g182100.t1.1,Cre03.g182100,,Creinhardtii PWY-6554,v5.5
Cre03.g182100.t1.1,Cre03.g182100,,Creinhardtii PWY-6554,v5.5
Cre03.g182150.t1.2,Cre03.g182150,TEF8,Creinhardtii PWY-5083,v5.5
Cre03.g182150.t1.2,Cre03.g182150,TEF8,Creinhardtii PWY-6348,v5.5
Cre03.g182300.t1.1,Cre03.g182300,,Creinhardtii ANAGLYCOLYSIS-PWY,v5.5
Cre03.g182300.t1.1,Cre03.g182300,,Creinhardtii PWY66-399,v5.5
Cre03.g182450.t1.2,Cre03.g182450,,Creinhardtii PWY-1722,v5.5
Cre03.g182450.t1.2,Cre03.g182450,,Creinhardtii PWY-1722,v5.5
Cre03.g182450.t1.2,Cre03.g182450,,Creinhardtii PWY-3841,v5.5
Cre03.g182450.t1.2,Cre03.g182450,,Creinhardtii PWY-6613,v5.5
Cre03.g182750.t1.2,Cre03.g182750,,Creinhardtii PWY-7409,v5.5
Cre03.g182800.t1.1,Cre03.g182800,,Creinhardtii GLYSYN-ALA-PWY,v5.5
Cre03.g183300.t1.1,Cre03.g183300,,Creinhardtii PWY-6724,v5.5
Cre03.g183300.t1.1,Cre03.g183300,,Creinhardtii PWY-6724,v5.5
Cre03.g183300.t2.1,Cre03.g183300,,Creinhardtii PWY-6724,v5.5
Cre03.g183300.t2.1,Cre03.g183300,,Creinhardtii PWY-6724,v5.5
Cre03.g183650.t1.1,Cre03.g183650,,Creinhardtii PWY-7409,v5.5
Cre03.g183700.t1.1,Cre03.g183700,,Creinhardtii PWY-6773,v5.5
Cre03.g184400.t1.2,Cre03.g184400,,Creinhardtii PWY-5381,v5.5
Cre03.g184400.t1.2,Cre03.g184400,,Creinhardtii PWY-6502,v5.5
Cre03.g184800.t1.1,Cre03.g184800,,Creinhardtii PWY-7210,v5.5
Cre03.g185000.t1.1,Cre03.g185000,,Creinhardtii PWY-6773,v5.5
Cre03.g185250.t1.2,Cre03.g185250,SSS2,Creinhardtii GLYCOGENSYNTH-PWY,v5.5
Cre03.g185250.t1.2,Cre03.g185250,SSS2,Creinhardtii PWY-622,v5.5
Cre03.g185350.t1.1,Cre03.g185350,,Creinhardtii PWY-6773,v5.5
Cre03.g185500.t1.1,Cre03.g185500,FAP160,Creinhardtii PWY-6369,v5.5
Cre03.g185500.t1.1,Cre03.g185500,FAP160,Creinhardtii PWY-6369,v5.5
Cre03.g185500.t1.1,Cre03.g185500,FAP160,Creinhardtii PWY-6369,v5.5
Cre03.g185500.t1.1,Cre03.g185500,FAP160,Creinhardtii PWY-6369,v5.5
Cre03.g185500.t1.1,Cre03.g185500,FAP160,Creinhardtii PWY-6369,v5.5
Cre03.g185500.t1.1,Cre03.g185500,FAP160,Creinhardtii PWY-6369,v5.5
Cre03.g185500.t1.1,Cre03.g185500,FAP160,Creinhardtii PWY-6369,v5.5
Cre03.g185550.t1.2,Cre03.g185550,SEBP1,Creinhardtii CALVIN-PWY,v5.5
Cre03.g185850.t1.1,Cre03.g185850,,Creinhardtii ANAGLYCOLYSIS-PWY,v5.5
Cre03.g185850.t1.1,Cre03.g185850,,Creinhardtii PWY-1042,v5.5
Cre03.g185850.t1.1,Cre03.g185850,,Creinhardtii PWY-5464,v5.5
Cre03.g186200.t1.2,Cre03.g186200,,Creinhardtii PWY0-1319,v5.5
Cre03.g186200.t1.2,Cre03.g186200,,Creinhardtii PWY4FS-7,v5.5
Cre03.g186200.t1.2,Cre03.g186200,,Creinhardtii PWY4FS-8,v5.5
Cre03.g186200.t1.2,Cre03.g186200,,Creinhardtii PWY-5667,v5.5
Cre03.g188250.t1.2,Cre03.g188250,STA6,Creinhardtii GLYCOGENSYNTH-PWY,v5.5
Cre03.g188250.t1.2,Cre03.g188250,STA6,Creinhardtii PWY-622,v5.5
Cre03.g189400.t1.2,Cre03.g189400,,Creinhardtii PWY-6281,v5.5
Cre03.g189400.t1.2,Cre03.g189400,,Creinhardtii TRNA-CHARGING-PWY,v5.5
Cre03.g190750.t1.1,Cre03.g190750,,Creinhardtii PWY-6545,v5.5
Cre03.g190750.t1.1,Cre03.g190750,,Creinhardtii PWY-7184,v5.5
Cre03.g190750.t1.1,Cre03.g190750,,Creinhardtii PWY-7197,v5.5
Cre03.g190750.t1.1,Cre03.g190750,,Creinhardtii PWY-7200,v5.5
Cre03.g190750.t1.1,Cre03.g190750,,Creinhardtii PWY-7210,v5.5
Cre03.g190750.t1.1,Cre03.g190750,,Creinhardtii PWY-7211,v5.5
Cre03.g190800.t1.1,Cre03.g190800,,Creinhardtii PWY-6545,v5.5
Cre03.g190800.t1.1,Cre03.g190800,,Creinhardtii PWY-7184,v5.5
Cre03.g190800.t1.1,Cre03.g190800,,Creinhardtii PWY-7197,v5.5
Cre03.g190800.t1.1,Cre03.g190800,,Creinhardtii PWY-7200,v5.5
Cre03.g190800.t1.1,Cre03.g190800,,Creinhardtii PWY-7210,v5.5
Cre03.g190800.t1.1,Cre03.g190800,,Creinhardtii PWY-7211,v5.5
Cre03.g190850.t1.2,Cre03.g190850,,Creinhardtii PWY-5137,v5.5
Cre03.g190850.t1.2,Cre03.g190850,,Creinhardtii PWY-5138,v5.5
