gene_id	gene_name	candidate_gene	fold_difference
Cre08.g381250	NA	TRUE	0.187249162581065
Cre08.g384250	NA	FALSE	0.505126135488449
Cre09.g386750	HSP90A	FALSE	0.539419413866222
Cre09.g387800	FER1	FALSE	1.7585425904614
Cre09.g390950	NA	TRUE	0.424260153773811
Cre09.g390957	NA	TRUE	0.409655398017088
Cre09.g393000	NA	TRUE	76.3919731281895
Cre09.g393150	FOX1	TRUE	2.72906949553619
Cre09.g396950	CGL15	TRUE	3.82857147973198
Cre09.g397600	NA	TRUE	0.316343212065269
Cre09.g400515	NA	TRUE	Inf
Cre09.g401050	NA	TRUE	3.35445427036502
Cre09.g403500	NA	FALSE	1.44348062054723
Cre09.g404150	PHC24	TRUE	0.409487272915664
Cre09.g404300	NA	TRUE	0.0763721958688309
Cre09.g407600	NA	TRUE	2.11021315231891
Cre09.g409650	NA	TRUE	2.59597359725553
Cre09.g411300	NA	FALSE	1.68885828217125
Cre09.g413400	NA	TRUE	3.49319282154401
Cre09.g413450	NA	TRUE	3.15372966708479
Cre09.g413700	NA	TRUE	0
Cre09.g414450	CYCD4	TRUE	0.353967101881119
Cre09.g417000	NA	TRUE	NA
Cre09.g417150	CAT1	TRUE	2.1038070346261
Cre10.g420561	NA	FALSE	0.692394953859957
Cre10.g420850	NA	TRUE	2.51466398138161
Cre10.g421300	NA	TRUE	0.478162756230476
Cre10.g423250	MDH2	TRUE	3.56888380909902
Cre10.g424950	NA	FALSE	1.24866387577076
Cre10.g424976	NA	FALSE	1.12572161003751
Cre10.g425050	NA	FALSE	1.91173619610826
Cre10.g427950	NA	TRUE	4.07445170325897
Cre10.g428950	NA	FALSE	1.70771156078233
Cre10.g430750	NA	FALSE	0.951748265017325
Cre10.g433950	NA	FALSE	0.721571429689205
Cre10.g435800	CSP41b	FALSE	1.13081003742237
Cre10.g436050	FSD1	FALSE	0.879158195078294
Cre10.g436550	LCI5	TRUE	0.309697080666595
Cre10.g436800	NA	FALSE	0.694105550941328
Cre10.g437150	PPR6	TRUE	3.09594009930138
Cre10.g437650	NA	TRUE	0.300045938784951
Cre10.g438850	NA	TRUE	2.13475075800227
Cre10.g439900	HSP70G	FALSE	0.962472309774163
Cre10.g443400	NA	TRUE	0.318058358001102
Cre10.g446750	NA	FALSE	0.962734078278562
Cre10.g451200	NA	TRUE	2.26782125066388
Cre10.g452350	NA	FALSE	1.70163961277065
Cre10.g456600	NA	FALSE	1.70814289937817
Cre10.g458100	YEE1	TRUE	4.90561670068815
Cre10.g463150	NA	TRUE	16.6425044681689
Cre10.g463370	NA	TRUE	4.29013179062061
Cre11.g470300	NA	FALSE	0.890130344964691
Cre11.g470600	NA	FALSE	1.53383879147042
Cre11.g471500	MFT10	TRUE	15.2422528148623
Cre11.g473950	PFR1	TRUE	5.42089073529885
Cre11.g474600	NA	TRUE	9.27976750536105
Cre11.g474800	OTA1	FALSE	1.2762757985198
Cre11.g475500	NA	TRUE	2.71567643936754
Cre11.g477550	NA	TRUE	4.09672618066498
Cre11.g477750	NA	TRUE	2.22425773728455
Cre12.g484400	NA	FALSE	1.13695764076848
Cre12.g485350	NA	TRUE	4.63222660697382
Cre12.g485453	NA	TRUE	0.380766914972664
Cre12.g488600	NA	TRUE	2.81850200538835
Cre12.g490350	HDS	FALSE	1.41350393286949
Cre12.g492000	NA	FALSE	0.559419706910127
Cre12.g494550	NA	TRUE	0.387259421846291
Cre12.g499550	NA	FALSE	0.831082773933252
Cre12.g500500	SMT1	TRUE	0.428469059828589
Cre12.g503850	NA	TRUE	0.474131026784211
Cre12.g504050	LAG2	TRUE	4.02154304229792
